"image","xmin","ymin","xmax","ymax","label"
"000794.jpg",524.3048432004689,139.66875457763672,906.0539089976553,671.2687911987305,"FingerFrame"
"000793.jpg",524.3048432004689,139.66875457763672,906.0539089976553,671.2687911987305,"FingerFrame"
"000796.jpg",524.3048432004689,139.66875457763672,906.0539089976553,671.2687911987305,"FingerFrame"
"000797.jpg",524.3048432004689,139.66875457763672,906.0539089976553,671.2687911987305,"FingerFrame"
"000795.jpg",524.3048432004689,139.66875457763672,906.0539089976553,671.2687911987305,"FingerFrame"
"000799.jpg",524.3048432004689,139.66875457763672,906.0539089976553,671.2687911987305,"FingerFrame"
"000798.jpg",524.3048432004689,139.66875457763672,906.0539089976553,671.2687911987305,"FingerFrame"
"000802.jpg",524.3048432004689,139.66875457763672,906.0539089976553,671.2687911987305,"FingerFrame"
"000803.jpg",545.9132290445486,169.66875457763672,892.8487690504103,670.068717956543,"FingerFrame"
"000800.jpg",524.3048432004689,139.66875457763672,906.0539089976553,671.2687911987305,"FingerFrame"
"000801.jpg",524.3048432004689,139.66875457763672,906.0539089976553,671.2687911987305,"FingerFrame"
"000804.jpg",545.9132290445486,169.66875457763672,892.8487690504103,670.068717956543,"FingerFrame"
"000805.jpg",545.9132290445486,169.66875457763672,892.8487690504103,670.068717956543,"FingerFrame"
"000809.jpg",545.9132290445486,169.66875457763672,892.8487690504103,670.068717956543,"FingerFrame"
"000808.jpg",545.9132290445486,169.66875457763672,892.8487690504103,670.068717956543,"FingerFrame"
"000807.jpg",545.9132290445486,169.66875457763672,892.8487690504103,670.068717956543,"FingerFrame"
"000806.jpg",545.9132290445486,169.66875457763672,892.8487690504103,670.068717956543,"FingerFrame"
"000812.jpg",545.9132290445486,169.66875457763672,892.8487690504103,670.068717956543,"FingerFrame"
"000811.jpg",545.9132290445486,169.66875457763672,892.8487690504103,670.068717956543,"FingerFrame"
"000814.jpg",551.9155737104338,175.66875457763672,890.4478678194607,665.2687911987305,"FingerFrame"
"000810.jpg",545.9132290445486,169.66875457763672,892.8487690504103,670.068717956543,"FingerFrame"
"000813.jpg",545.9132290445486,169.66875457763672,892.8487690504103,670.068717956543,"FingerFrame"
"000816.jpg",551.9155737104338,175.66875457763672,890.4478678194607,665.2687911987305,"FingerFrame"
"000817.jpg",551.9155737104338,175.66875457763672,890.4478678194607,665.2687911987305,"FingerFrame"
"000819.jpg",551.9155737104338,175.66875457763672,890.4478678194607,665.2687911987305,"FingerFrame"
"000815.jpg",551.9155737104338,175.66875457763672,890.4478678194607,665.2687911987305,"FingerFrame"
"000818.jpg",551.9155737104338,175.66875457763672,890.4478678194607,665.2687911987305,"FingerFrame"
"000822.jpg",551.9155737104338,175.66875457763672,890.4478678194607,665.2687911987305,"FingerFrame"
"000821.jpg",551.9155737104338,175.66875457763672,890.4478678194607,665.2687911987305,"FingerFrame"
"000820.jpg",551.9155737104338,175.66875457763672,890.4478678194607,665.2687911987305,"FingerFrame"
"000824.jpg",551.9155737104338,175.66875457763672,890.4478678194607,665.2687911987305,"FingerFrame"
"000823.jpg",551.9155737104338,175.66875457763672,890.4478678194607,665.2687911987305,"FingerFrame"
"000828.jpg",573.5240511430246,176.86873626708984,883.2450725381009,659.2687911987305,"FingerFrame"
"000827.jpg",573.5240511430246,176.86873626708984,883.2450725381009,659.2687911987305,"FingerFrame"
"000825.jpg",573.5240511430246,176.86873626708984,883.2450725381009,659.2687911987305,"FingerFrame"
"000826.jpg",573.5240511430246,176.86873626708984,883.2450725381009,659.2687911987305,"FingerFrame"
"000829.jpg",573.5240511430246,176.86873626708984,883.2450725381009,659.2687911987305,"FingerFrame"
"000832.jpg",573.5240511430246,176.86873626708984,883.2450725381009,659.2687911987305,"FingerFrame"
"000831.jpg",573.5240511430246,176.86873626708984,883.2450725381009,659.2687911987305,"FingerFrame"
"000830.jpg",573.5240511430246,176.86873626708984,883.2450725381009,659.2687911987305,"FingerFrame"
"000834.jpg",573.5240511430246,176.86873626708984,883.2450725381009,659.2687911987305,"FingerFrame"
"000833.jpg",573.5240511430246,176.86873626708984,883.2450725381009,659.2687911987305,"FingerFrame"
"000839.jpg",491.89212705158263,140.86873626708984,910.8558030480656,688.068717956543,"FingerFrame"
"000836.jpg",491.89212705158263,140.86873626708984,910.8558030480656,688.068717956543,"FingerFrame"
"000837.jpg",491.89212705158263,140.86873626708984,910.8558030480656,688.068717956543,"FingerFrame"
"000835.jpg",573.5240511430246,176.86873626708984,883.2450725381009,659.2687911987305,"FingerFrame"
"000838.jpg",491.89212705158263,140.86873626708984,910.8558030480656,688.068717956543,"FingerFrame"
"000843.jpg",491.89212705158263,140.86873626708984,910.8558030480656,688.068717956543,"FingerFrame"
"000840.jpg",491.89212705158263,140.86873626708984,910.8558030480656,688.068717956543,"FingerFrame"
"000842.jpg",491.89212705158263,140.86873626708984,910.8558030480656,688.068717956543,"FingerFrame"
"000841.jpg",491.89212705158263,140.86873626708984,910.8558030480656,688.068717956543,"FingerFrame"
"000844.jpg",491.89212705158263,140.86873626708984,910.8558030480656,688.068717956543,"FingerFrame"
"000848.jpg",472.6846424384525,114.4687271118164,926.4619358147713,697.6687545776367,"FingerFrame"
"000847.jpg",472.6846424384525,114.4687271118164,926.4619358147713,697.6687545776367,"FingerFrame"
"000845.jpg",491.89212705158263,140.86873626708984,910.8558030480656,688.068717956543,"FingerFrame"
"000846.jpg",491.89212705158263,140.86873626708984,910.8558030480656,688.068717956543,"FingerFrame"
"000849.jpg",472.6846424384525,114.4687271118164,926.4619358147713,697.6687545776367,"FingerFrame"
"000854.jpg",472.6846424384525,114.4687271118164,926.4619358147713,697.6687545776367,"FingerFrame"
"000851.jpg",472.6846424384525,114.4687271118164,926.4619358147713,697.6687545776367,"FingerFrame"
"000852.jpg",472.6846424384525,114.4687271118164,926.4619358147713,697.6687545776367,"FingerFrame"
"000850.jpg",472.6846424384525,114.4687271118164,926.4619358147713,697.6687545776367,"FingerFrame"
"000853.jpg",472.6846424384525,114.4687271118164,926.4619358147713,697.6687545776367,"FingerFrame"
"000858.jpg",451.0762565943728,72.4687271118164,973.2802425263775,697.6687545776367,"FingerFrame"
"000855.jpg",472.6846424384525,114.4687271118164,926.4619358147713,697.6687545776367,"FingerFrame"
"000856.jpg",472.6846424384525,114.4687271118164,926.4619358147713,697.6687545776367,"FingerFrame"
"000857.jpg",472.6846424384525,114.4687271118164,926.4619358147713,697.6687545776367,"FingerFrame"
"000859.jpg",451.0762565943728,72.4687271118164,973.2802425263775,697.6687545776367,"FingerFrame"
"000863.jpg",451.0762565943728,72.4687271118164,973.2802425263775,697.6687545776367,"FingerFrame"
"000860.jpg",451.0762565943728,72.4687271118164,973.2802425263775,697.6687545776367,"FingerFrame"
"000861.jpg",451.0762565943728,72.4687271118164,973.2802425263775,697.6687545776367,"FingerFrame"
"000862.jpg",451.0762565943728,72.4687271118164,973.2802425263775,697.6687545776367,"FingerFrame"
"000864.jpg",451.0762565943728,72.4687271118164,973.2802425263775,697.6687545776367,"FingerFrame"
"000866.jpg",451.0762565943728,72.4687271118164,973.2802425263775,697.6687545776367,"FingerFrame"
"000867.jpg",451.0762565943728,72.4687271118164,973.2802425263775,697.6687545776367,"FingerFrame"
"000865.jpg",451.0762565943728,72.4687271118164,973.2802425263775,697.6687545776367,"FingerFrame"
"000869.jpg",446.27436254396247,62.868736267089844,982.883939038687,708.4687728881836,"FingerFrame"
"000868.jpg",451.0762565943728,72.4687271118164,973.2802425263775,697.6687545776367,"FingerFrame"
"000872.jpg",446.27436254396247,62.868736267089844,982.883939038687,708.4687728881836,"FingerFrame"
"000873.jpg",446.27436254396247,62.868736267089844,982.883939038687,708.4687728881836,"FingerFrame"
"000871.jpg",446.27436254396247,62.868736267089844,982.883939038687,708.4687728881836,"FingerFrame"
"000874.jpg",446.27436254396247,62.868736267089844,982.883939038687,708.4687728881836,"FingerFrame"
"000870.jpg",446.27436254396247,62.868736267089844,982.883939038687,708.4687728881836,"FingerFrame"
"000878.jpg",446.27436254396247,62.868736267089844,982.883939038687,708.4687728881836,"FingerFrame"
"000877.jpg",446.27436254396247,62.868736267089844,982.883939038687,708.4687728881836,"FingerFrame"
"000875.jpg",446.27436254396247,62.868736267089844,982.883939038687,708.4687728881836,"FingerFrame"
"000876.jpg",446.27436254396247,62.868736267089844,982.883939038687,708.4687728881836,"FingerFrame"
"000879.jpg",446.27436254396247,62.868736267089844,982.883939038687,708.4687728881836,"FingerFrame"
"000884.jpg",448.6752637749121,37.668731689453125,984.0843896541618,707.2687911987305,"FingerFrame"
"000880.jpg",448.6752637749121,37.668731689453125,984.0843896541618,707.2687911987305,"FingerFrame"
"000881.jpg",448.6752637749121,37.668731689453125,984.0843896541618,707.2687911987305,"FingerFrame"
"000883.jpg",448.6752637749121,37.668731689453125,984.0843896541618,707.2687911987305,"FingerFrame"
"000882.jpg",448.6752637749121,37.668731689453125,984.0843896541618,707.2687911987305,"FingerFrame"
"000887.jpg",448.6752637749121,37.668731689453125,984.0843896541618,707.2687911987305,"FingerFrame"
"000888.jpg",448.6752637749121,37.668731689453125,984.0843896541618,707.2687911987305,"FingerFrame"
"000885.jpg",448.6752637749121,37.668731689453125,984.0843896541618,707.2687911987305,"FingerFrame"
"000889.jpg",448.6752637749121,37.668731689453125,984.0843896541618,707.2687911987305,"FingerFrame"
"000886.jpg",448.6752637749121,37.668731689453125,984.0843896541618,707.2687911987305,"FingerFrame"
"000894.jpg",449.87571439038686,55.66875457763672,985.2849318581477,710.8687362670898,"FingerFrame"
"000891.jpg",449.87571439038686,55.66875457763672,985.2849318581477,710.8687362670898,"FingerFrame"
"000892.jpg",449.87571439038686,55.66875457763672,985.2849318581477,710.8687362670898,"FingerFrame"
"000890.jpg",448.6752637749121,37.668731689453125,984.0843896541618,707.2687911987305,"FingerFrame"
"000893.jpg",449.87571439038686,55.66875457763672,985.2849318581477,710.8687362670898,"FingerFrame"
"000898.jpg",449.87571439038686,55.66875457763672,985.2849318581477,710.8687362670898,"FingerFrame"
"000899.jpg",449.87571439038686,55.66875457763672,985.2849318581477,710.8687362670898,"FingerFrame"
"000895.jpg",449.87571439038686,55.66875457763672,985.2849318581477,710.8687362670898,"FingerFrame"
"000896.jpg",449.87571439038686,55.66875457763672,985.2849318581477,710.8687362670898,"FingerFrame"
"000897.jpg",449.87571439038686,55.66875457763672,985.2849318581477,710.8687362670898,"FingerFrame"
"000900.jpg",449.87571439038686,55.66875457763672,985.2849318581477,710.8687362670898,"FingerFrame"
"000902.jpg",440.27201787807735,31.668731689453125,997.289621189918,712.068717956543,"FingerFrame"
"000903.jpg",440.27201787807735,31.668731689453125,997.289621189918,712.068717956543,"FingerFrame"
"000901.jpg",449.87571439038686,55.66875457763672,985.2849318581477,710.8687362670898,"FingerFrame"
"000904.jpg",440.27201787807735,31.668731689453125,997.289621189918,712.068717956543,"FingerFrame"
"000905.jpg",440.27201787807735,31.668731689453125,997.289621189918,712.068717956543,"FingerFrame"
"000909.jpg",440.27201787807735,31.668731689453125,997.289621189918,712.068717956543,"FingerFrame"
"000906.jpg",440.27201787807735,31.668731689453125,997.289621189918,712.068717956543,"FingerFrame"
"000907.jpg",440.27201787807735,31.668731689453125,997.289621189918,712.068717956543,"FingerFrame"
"000908.jpg",440.27201787807735,31.668731689453125,997.289621189918,712.068717956543,"FingerFrame"
"000912.jpg",440.27201787807735,31.668731689453125,997.289621189918,712.068717956543,"FingerFrame"
"000911.jpg",440.27201787807735,31.668731689453125,997.289621189918,712.068717956543,"FingerFrame"
"000913.jpg",443.87336972450174,48.468727111816406,998.4900718053927,713.2687911987305,"FingerFrame"
"000910.jpg",440.27201787807735,31.668731689453125,997.289621189918,712.068717956543,"FingerFrame"
"000914.jpg",443.87336972450174,48.468727111816406,998.4900718053927,713.2687911987305,"FingerFrame"
"000917.jpg",443.87336972450174,48.468727111816406,998.4900718053927,713.2687911987305,"FingerFrame"
"000916.jpg",443.87336972450174,48.468727111816406,998.4900718053927,713.2687911987305,"FingerFrame"
"000915.jpg",443.87336972450174,48.468727111816406,998.4900718053927,713.2687911987305,"FingerFrame"
"000918.jpg",443.87336972450174,48.468727111816406,998.4900718053927,713.2687911987305,"FingerFrame"
"000919.jpg",443.87336972450174,48.468727111816406,998.4900718053927,713.2687911987305,"FingerFrame"
"000922.jpg",443.87336972450174,48.468727111816406,998.4900718053927,713.2687911987305,"FingerFrame"
"000921.jpg",443.87336972450174,48.468727111816406,998.4900718053927,713.2687911987305,"FingerFrame"
"000924.jpg",430.6682297772567,37.668731689453125,1014.0961129835873,714.4687728881836,"FingerFrame"
"000920.jpg",443.87336972450174,48.468727111816406,998.4900718053927,713.2687911987305,"FingerFrame"
"000923.jpg",443.87336972450174,48.468727111816406,998.4900718053927,713.2687911987305,"FingerFrame"
"000928.jpg",430.6682297772567,37.668731689453125,1014.0961129835873,714.4687728881836,"FingerFrame"
"000929.jpg",430.6682297772567,37.668731689453125,1014.0961129835873,714.4687728881836,"FingerFrame"
"000927.jpg",430.6682297772567,37.668731689453125,1014.0961129835873,714.4687728881836,"FingerFrame"
"000926.jpg",430.6682297772567,37.668731689453125,1014.0961129835873,714.4687728881836,"FingerFrame"
"000925.jpg",430.6682297772567,37.668731689453125,1014.0961129835873,714.4687728881836,"FingerFrame"
"000931.jpg",430.6682297772567,37.668731689453125,1014.0961129835873,714.4687728881836,"FingerFrame"
"000933.jpg",430.6682297772567,37.668731689453125,1014.0961129835873,714.4687728881836,"FingerFrame"
"000932.jpg",430.6682297772567,37.668731689453125,1014.0961129835873,714.4687728881836,"FingerFrame"
"000930.jpg",430.6682297772567,37.668731689453125,1014.0961129835873,714.4687728881836,"FingerFrame"
"000934.jpg",430.6682297772567,37.668731689453125,1014.0961129835873,714.4687728881836,"FingerFrame"
"000937.jpg",441.4724684935522,43.668731689453125,1010.4947611371629,713.2687911987305,"FingerFrame"
"000939.jpg",441.4724684935522,43.668731689453125,1010.4947611371629,713.2687911987305,"FingerFrame"
"000938.jpg",441.4724684935522,43.668731689453125,1010.4947611371629,713.2687911987305,"FingerFrame"
"000935.jpg",441.4724684935522,43.668731689453125,1010.4947611371629,713.2687911987305,"FingerFrame"
"000936.jpg",441.4724684935522,43.668731689453125,1010.4947611371629,713.2687911987305,"FingerFrame"
"000941.jpg",441.4724684935522,43.668731689453125,1010.4947611371629,713.2687911987305,"FingerFrame"
"000942.jpg",441.4724684935522,43.668731689453125,1010.4947611371629,713.2687911987305,"FingerFrame"
"000940.jpg",441.4724684935522,43.668731689453125,1010.4947611371629,713.2687911987305,"FingerFrame"
"000943.jpg",441.4724684935522,43.668731689453125,1010.4947611371629,713.2687911987305,"FingerFrame"
"000944.jpg",441.4724684935522,43.668731689453125,1010.4947611371629,713.2687911987305,"FingerFrame"
"000946.jpg",443.87336972450174,54.468727111816406,1005.6928670867526,714.4687728881836,"FingerFrame"
"000948.jpg",443.87336972450174,54.468727111816406,1005.6928670867526,714.4687728881836,"FingerFrame"
"000949.jpg",443.87336972450174,54.468727111816406,1005.6928670867526,714.4687728881836,"FingerFrame"
"000945.jpg",441.4724684935522,43.668731689453125,1010.4947611371629,713.2687911987305,"FingerFrame"
"000947.jpg",443.87336972450174,54.468727111816406,1005.6928670867526,714.4687728881836,"FingerFrame"
"000954.jpg",443.87336972450174,54.468727111816406,1005.6928670867526,714.4687728881836,"FingerFrame"
"000950.jpg",443.87336972450174,54.468727111816406,1005.6928670867526,714.4687728881836,"FingerFrame"
"000953.jpg",443.87336972450174,54.468727111816406,1005.6928670867526,714.4687728881836,"FingerFrame"
"000951.jpg",443.87336972450174,54.468727111816406,1005.6928670867526,714.4687728881836,"FingerFrame"
"000952.jpg",443.87336972450174,54.468727111816406,1005.6928670867526,714.4687728881836,"FingerFrame"
"000957.jpg",446.27436254396247,37.668731689453125,1011.6952117526378,713.2687911987305,"FingerFrame"
"000959.jpg",446.27436254396247,37.668731689453125,1011.6952117526378,713.2687911987305,"FingerFrame"
"000955.jpg",443.87336972450174,54.468727111816406,1005.6928670867526,714.4687728881836,"FingerFrame"
"000956.jpg",443.87336972450174,54.468727111816406,1005.6928670867526,714.4687728881836,"FingerFrame"
"000958.jpg",446.27436254396247,37.668731689453125,1011.6952117526378,713.2687911987305,"FingerFrame"
"000961.jpg",446.27436254396247,37.668731689453125,1011.6952117526378,713.2687911987305,"FingerFrame"
"000960.jpg",446.27436254396247,37.668731689453125,1011.6952117526378,713.2687911987305,"FingerFrame"
"000964.jpg",446.27436254396247,37.668731689453125,1011.6952117526378,713.2687911987305,"FingerFrame"
"000962.jpg",446.27436254396247,37.668731689453125,1011.6952117526378,713.2687911987305,"FingerFrame"
"000963.jpg",446.27436254396247,37.668731689453125,1011.6952117526378,713.2687911987305,"FingerFrame"
"000967.jpg",446.27436254396247,37.668731689453125,1011.6952117526378,713.2687911987305,"FingerFrame"
"000965.jpg",446.27436254396247,37.668731689453125,1011.6952117526378,713.2687911987305,"FingerFrame"
"000966.jpg",446.27436254396247,37.668731689453125,1011.6952117526378,713.2687911987305,"FingerFrame"
"000968.jpg",452.2767072098476,48.468727111816406,1005.6928670867526,710.8687362670898,"FingerFrame"
"000969.jpg",452.2767072098476,48.468727111816406,1005.6928670867526,710.8687362670898,"FingerFrame"
"000971.jpg",452.2767072098476,48.468727111816406,1005.6928670867526,710.8687362670898,"FingerFrame"
"000973.jpg",452.2767072098476,48.468727111816406,1005.6928670867526,710.8687362670898,"FingerFrame"
"000970.jpg",452.2767072098476,48.468727111816406,1005.6928670867526,710.8687362670898,"FingerFrame"
"000972.jpg",452.2767072098476,48.468727111816406,1005.6928670867526,710.8687362670898,"FingerFrame"
"000974.jpg",452.2767072098476,48.468727111816406,1005.6928670867526,710.8687362670898,"FingerFrame"
"000978.jpg",452.2767072098476,48.468727111816406,1005.6928670867526,710.8687362670898,"FingerFrame"
"000979.jpg",467.8827483880422,1.668731689453125,978.0820449882767,718.068717956543,"FingerFrame"
"000976.jpg",452.2767072098476,48.468727111816406,1005.6928670867526,710.8687362670898,"FingerFrame"
"000975.jpg",452.2767072098476,48.468727111816406,1005.6928670867526,710.8687362670898,"FingerFrame"
"000977.jpg",452.2767072098476,48.468727111816406,1005.6928670867526,710.8687362670898,"FingerFrame"
"000981.jpg",467.8827483880422,1.668731689453125,978.0820449882767,718.068717956543,"FingerFrame"
"000984.jpg",467.8827483880422,1.668731689453125,978.0820449882767,718.068717956543,"FingerFrame"
"000983.jpg",467.8827483880422,1.668731689453125,978.0820449882767,718.068717956543,"FingerFrame"
"000982.jpg",467.8827483880422,1.668731689453125,978.0820449882767,718.068717956543,"FingerFrame"
"000980.jpg",467.8827483880422,1.668731689453125,978.0820449882767,718.068717956543,"FingerFrame"
"000987.jpg",467.8827483880422,1.668731689453125,978.0820449882767,718.068717956543,"FingerFrame"
"000986.jpg",467.8827483880422,1.668731689453125,978.0820449882767,718.068717956543,"FingerFrame"
"000988.jpg",467.8827483880422,1.668731689453125,978.0820449882767,718.068717956543,"FingerFrame"
"000985.jpg",467.8827483880422,1.668731689453125,978.0820449882767,718.068717956543,"FingerFrame"
"000989.jpg",467.8827483880422,1.668731689453125,978.0820449882767,718.068717956543,"FingerFrame"
"000990.jpg",451.0762565943728,7.668731689453125,954.0726663247362,709.6687545776367,"FingerFrame"
"000993.jpg",451.0762565943728,7.668731689453125,954.0726663247362,709.6687545776367,"FingerFrame"
"000992.jpg",451.0762565943728,7.668731689453125,954.0726663247362,709.6687545776367,"FingerFrame"
"000994.jpg",451.0762565943728,7.668731689453125,954.0726663247362,709.6687545776367,"FingerFrame"
"000991.jpg",451.0762565943728,7.668731689453125,954.0726663247362,709.6687545776367,"FingerFrame"
"000996.jpg",451.0762565943728,7.668731689453125,954.0726663247362,709.6687545776367,"FingerFrame"
"000997.jpg",451.0762565943728,7.668731689453125,954.0726663247362,709.6687545776367,"FingerFrame"
"000995.jpg",451.0762565943728,7.668731689453125,954.0726663247362,709.6687545776367,"FingerFrame"
"000998.jpg",451.0762565943728,7.668731689453125,954.0726663247362,709.6687545776367,"FingerFrame"
"000999.jpg",451.0762565943728,7.668731689453125,954.0726663247362,709.6687545776367,"FingerFrame"
"001001.jpg",403.05745347303633,32.868736267089844,961.2755531946073,714.4687728881836,"FingerFrame"
"001004.jpg",403.05745347303633,32.868736267089844,961.2755531946073,714.4687728881836,"FingerFrame"
"001003.jpg",403.05745347303633,32.868736267089844,961.2755531946073,714.4687728881836,"FingerFrame"
"001000.jpg",451.0762565943728,7.668731689453125,954.0726663247362,709.6687545776367,"FingerFrame"
"001002.jpg",403.05745347303633,32.868736267089844,961.2755531946073,714.4687728881836,"FingerFrame"
"001005.jpg",403.05745347303633,32.868736267089844,961.2755531946073,714.4687728881836,"FingerFrame"
"001009.jpg",403.05745347303633,32.868736267089844,961.2755531946073,714.4687728881836,"FingerFrame"
"001008.jpg",403.05745347303633,32.868736267089844,961.2755531946073,714.4687728881836,"FingerFrame"
"001006.jpg",403.05745347303633,32.868736267089844,961.2755531946073,714.4687728881836,"FingerFrame"
"001007.jpg",403.05745347303633,32.868736267089844,961.2755531946073,714.4687728881836,"FingerFrame"
"001010.jpg",403.05745347303633,32.868736267089844,961.2755531946073,714.4687728881836,"FingerFrame"
"001011.jpg",403.05745347303633,32.868736267089844,961.2755531946073,714.4687728881836,"FingerFrame"
"001012.jpg",383.8499688599062,28.068740844726562,966.0773556565065,712.068717956543,"FingerFrame"
"001013.jpg",383.8499688599062,28.068740844726562,966.0773556565065,712.068717956543,"FingerFrame"
"001014.jpg",383.8499688599062,28.068740844726562,966.0773556565065,712.068717956543,"FingerFrame"
"001016.jpg",383.8499688599062,28.068740844726562,966.0773556565065,712.068717956543,"FingerFrame"
"001015.jpg",383.8499688599062,28.068740844726562,966.0773556565065,712.068717956543,"FingerFrame"
"001017.jpg",383.8499688599062,28.068740844726562,966.0773556565065,712.068717956543,"FingerFrame"
"001019.jpg",383.8499688599062,28.068740844726562,966.0773556565065,712.068717956543,"FingerFrame"
"001018.jpg",383.8499688599062,28.068740844726562,966.0773556565065,712.068717956543,"FingerFrame"
"001020.jpg",383.8499688599062,28.068740844726562,966.0773556565065,712.068717956543,"FingerFrame"
"001021.jpg",383.8499688599062,28.068740844726562,966.0773556565065,712.068717956543,"FingerFrame"
"001023.jpg",386.2508700908558,56.868736267089844,981.6834884232121,710.8687362670898,"FingerFrame"
"001022.jpg",383.8499688599062,28.068740844726562,966.0773556565065,712.068717956543,"FingerFrame"
"001024.jpg",386.2508700908558,56.868736267089844,981.6834884232121,710.8687362670898,"FingerFrame"
"001028.jpg",386.2508700908558,56.868736267089844,981.6834884232121,710.8687362670898,"FingerFrame"
"001026.jpg",386.2508700908558,56.868736267089844,981.6834884232121,710.8687362670898,"FingerFrame"
"001025.jpg",386.2508700908558,56.868736267089844,981.6834884232121,710.8687362670898,"FingerFrame"
"001027.jpg",386.2508700908558,56.868736267089844,981.6834884232121,710.8687362670898,"FingerFrame"
"001029.jpg",386.2508700908558,56.868736267089844,981.6834884232121,710.8687362670898,"FingerFrame"
"001031.jpg",386.2508700908558,56.868736267089844,981.6834884232121,710.8687362670898,"FingerFrame"
"001030.jpg",386.2508700908558,56.868736267089844,981.6834884232121,710.8687362670898,"FingerFrame"
"001034.jpg",389.8523135257913,76.06876373291016,973.2802425263774,706.068717956543,"FingerFrame"
"001032.jpg",386.2508700908558,56.868736267089844,981.6834884232121,710.8687362670898,"FingerFrame"
"001033.jpg",386.2508700908558,56.868736267089844,981.6834884232121,710.8687362670898,"FingerFrame"
"001037.jpg",389.8523135257913,76.06876373291016,973.2802425263774,706.068717956543,"FingerFrame"
"001038.jpg",389.8523135257913,76.06876373291016,973.2802425263774,706.068717956543,"FingerFrame"
"001036.jpg",389.8523135257913,76.06876373291016,973.2802425263774,706.068717956543,"FingerFrame"
"001039.jpg",389.8523135257913,76.06876373291016,973.2802425263774,706.068717956543,"FingerFrame"
"001035.jpg",389.8523135257913,76.06876373291016,973.2802425263774,706.068717956543,"FingerFrame"
"001041.jpg",389.8523135257913,76.06876373291016,973.2802425263774,706.068717956543,"FingerFrame"
"001042.jpg",389.8523135257913,76.06876373291016,973.2802425263774,706.068717956543,"FingerFrame"
"001040.jpg",389.8523135257913,76.06876373291016,973.2802425263774,706.068717956543,"FingerFrame"
"001043.jpg",389.8523135257913,76.06876373291016,973.2802425263774,706.068717956543,"FingerFrame"
"001044.jpg",389.8523135257913,76.06876373291016,973.2802425263774,706.068717956543,"FingerFrame"
"001045.jpg",379.0480748094959,79.66875457763672,978.0820449882767,696.4687728881836,"FingerFrame"
"001049.jpg",379.0480748094959,79.66875457763672,978.0820449882767,696.4687728881836,"FingerFrame"
"001047.jpg",379.0480748094959,79.66875457763672,978.0820449882767,696.4687728881836,"FingerFrame"
"001048.jpg",379.0480748094959,79.66875457763672,978.0820449882767,696.4687728881836,"FingerFrame"
"001046.jpg",379.0480748094959,79.66875457763672,978.0820449882767,696.4687728881836,"FingerFrame"
"001052.jpg",379.0480748094959,79.66875457763672,978.0820449882767,696.4687728881836,"FingerFrame"
"001050.jpg",379.0480748094959,79.66875457763672,978.0820449882767,696.4687728881836,"FingerFrame"
"001053.jpg",379.0480748094959,79.66875457763672,978.0820449882767,696.4687728881836,"FingerFrame"
"001054.jpg",379.0480748094959,79.66875457763672,978.0820449882767,696.4687728881836,"FingerFrame"
"001051.jpg",379.0480748094959,79.66875457763672,978.0820449882767,696.4687728881836,"FingerFrame"
"001056.jpg",370.64478311840566,78.4687271118164,981.6834884232121,698.8687362670898,"FingerFrame"
"001058.jpg",370.64478311840566,78.4687271118164,981.6834884232121,698.8687362670898,"FingerFrame"
"001059.jpg",370.64478311840566,78.4687271118164,981.6834884232121,698.8687362670898,"FingerFrame"
"001055.jpg",379.0480748094959,79.66875457763672,978.0820449882767,696.4687728881836,"FingerFrame"
"001057.jpg",370.64478311840566,78.4687271118164,981.6834884232121,698.8687362670898,"FingerFrame"
"001061.jpg",370.64478311840566,78.4687271118164,981.6834884232121,698.8687362670898,"FingerFrame"
"001060.jpg",370.64478311840566,78.4687271118164,981.6834884232121,698.8687362670898,"FingerFrame"
"001063.jpg",370.64478311840566,78.4687271118164,981.6834884232121,698.8687362670898,"FingerFrame"
"001064.jpg",370.64478311840566,78.4687271118164,981.6834884232121,698.8687362670898,"FingerFrame"
"001062.jpg",370.64478311840566,78.4687271118164,981.6834884232121,698.8687362670898,"FingerFrame"
"001067.jpg",381.44902183470106,82.06876373291016,981.6834884232122,692.8687362670898,"FingerFrame"
"001066.jpg",370.64478311840566,78.4687271118164,981.6834884232121,698.8687362670898,"FingerFrame"
"001065.jpg",370.64478311840566,78.4687271118164,981.6834884232121,698.8687362670898,"FingerFrame"
"001068.jpg",381.44902183470106,82.06876373291016,981.6834884232122,692.8687362670898,"FingerFrame"
"001069.jpg",381.44902183470106,82.06876373291016,981.6834884232122,692.8687362670898,"FingerFrame"
"001070.jpg",381.44902183470106,82.06876373291016,981.6834884232122,692.8687362670898,"FingerFrame"
"001072.jpg",381.44902183470106,82.06876373291016,981.6834884232122,692.8687362670898,"FingerFrame"
"001071.jpg",381.44902183470106,82.06876373291016,981.6834884232122,692.8687362670898,"FingerFrame"
"001074.jpg",381.44902183470106,82.06876373291016,981.6834884232122,692.8687362670898,"FingerFrame"
"001073.jpg",381.44902183470106,82.06876373291016,981.6834884232122,692.8687362670898,"FingerFrame"
"001076.jpg",381.44902183470106,82.06876373291016,981.6834884232122,692.8687362670898,"FingerFrame"
"001075.jpg",381.44902183470106,82.06876373291016,981.6834884232122,692.8687362670898,"FingerFrame"
"001077.jpg",381.44902183470106,82.06876373291016,981.6834884232122,692.8687362670898,"FingerFrame"
